rating,company name,headquarters,founded,company_age,type of ownership,industry,sector,revenue,competitors,min_salary,max_salary,avg_salary,job_state,same_state,job_title,job_level,python,excel,sql,tableau,aws,spark,hadoop,azure,segment
4.7,CRS Group,Itasca,1994,30,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),NA,87000,141000,114000.0,Chicago,0,Data scientist,NA,0,0,0,0,0,0,0,0,Middle
3.7,EGlobalTech,Vienna,2004,20,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,87000,141000,114000.0,Arlington,0,Data scientist,NA,1,1,0,0,1,0,0,0,Middle
3.9,Mars,Mc Lean,1911,113,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),NA,92000,155000,123500.0,New York,0,Data scientist,NA,1,0,0,0,0,1,0,1,Corporate
4.9,Avlino,Holmdel,2013,11,Company - Private,Enterprise Software & Network Solutions,Information Technology,Less than $1 million (USD),NA,92000,155000,123500.0,NA,0,Data scientist,NA,1,0,0,0,0,1,1,0,Small
3.0,"Central Business Solutions, Inc",Fremont,0,0,Company - Private,Consulting,Business Services,$5 to $10 million (USD),NA,92000,155000,123500.0,Seattle,0,Data scientist,NA,1,1,1,0,1,1,1,1,Middle
2.5,KeHE Distributors,Naperville,1954,70,Company - Private,Wholesale,Business Services,Unknown / Non-Applicable,"United Natural Foods, US Foods, DPI Specialty Foods",92000,155000,123500.0,Naperville,1,Data scientist,NA,1,1,1,1,1,1,1,1,Corporate
3.5,Blackstone Talent Group,San Francisco,1998,26,Company - Private,Consulting,Business Services,$25 to $50 million (USD),NA,92000,155000,123500.0,San Francisco,1,Data scientist,NA,1,0,0,0,1,0,0,0,Middle
5.0,Phoenix Operations Group,Woodbine,2011,13,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),NA,92000,155000,123500.0,Baltimore,0,Data scientist,NA,1,0,0,0,0,1,0,0,Small
0.0,Sophinea,NA,0,0,NA,NA,NA,Unknown / Non-Applicable,NA,92000,155000,123500.0,Chantilly,0,Data scientist,NA,0,0,1,0,0,0,0,0,Small
3.5,Maxar Technologies,Westminster,0,0,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),NA,92000,155000,123500.0,Herndon,0,Data scientist,Senior,1,1,1,0,0,0,0,0,Corporate
3.0,Moxie Software,San Bruno,1999,25,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"LivePerson, Salesforce, SAP",92000,155000,123500.0,Bellevue,0,Data scientist,NA,1,0,0,0,0,1,1,0,Middle
5.0,Blue Horizon Tek Solutions,Coconut Creek,1987,37,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,NA,92000,155000,123500.0,New York,0,Data scientist,NA,1,1,0,0,0,0,0,0,Small
4.7,Unicom Technologies INC,Naperville,0,0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,NA,92000,155000,123500.0,Chicago,0,Data scientist,NA,1,1,1,0,1,1,1,0,Middle
3.3,Americo Life,Kansas City,1992,32,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),NA,92000,155000,123500.0,Kansas City,1,Data engineer,NA,1,1,1,0,1,1,1,0,Middle
3.3,Tokio Marine HCC,Houston,1974,50,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,"Zurich Insurance, AXA XL, Allianz",92000,155000,123500.0,Houston,1,Data scientist,NA,1,0,0,0,0,0,0,0,Corporate
3.5,CACI International,Arlington,1962,62,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),"CSC, ManTech, SAIC",92000,155000,123500.0,Chantilly,0,Data scientist,NA,0,1,1,0,0,0,0,0,Corporate
4.1,Apple,Cupertino,1976,48,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Google, Microsoft, Samsung Electronics",92000,155000,123500.0,Santa Clara,0,MLE,NA,1,0,0,0,0,0,0,0,Corporate
3.5,Maxar Technologies,Westminster,0,0,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),NA,92000,155000,123500.0,Herndon,0,Data scientist,NA,1,0,1,1,0,1,1,0,Corporate
3.9,Southwest Research Institute,San Antonio,1947,77,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",92000,155000,123500.0,Oklahoma City,0,NA,NA,1,1,0,0,0,0,0,0,Corporate
4.7,Compass Consulting Group,Danville,2008,16,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,NA,92000,155000,123500.0,Thousand Oaks,0,Data scientist,NA,1,0,1,0,0,0,0,0,Middle
4.8,Klaviyo,Boston,2012,12,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,NA,92000,155000,123500.0,Boston,1,NA,NA,1,0,0,0,0,0,0,0,Middle
0.0,Monte Rosa Therapeutics,NA,0,0,NA,NA,NA,NA,NA,92000,155000,123500.0,Cambridge,0,NA,Senior,0,1,0,0,0,0,0,0,NA
4.0,AstraZeneca,Cambridge,1913,111,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",92000,155000,123500.0,Gaithersburg,0,Data scientist,NA,1,0,1,0,1,1,1,1,Corporate
3.8,GutCheck,Denver,2009,15,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),"Nielsen, Zappi, SurveyMonkey",105000,167000,136000.0,Denver,1,Data scientist,Senior,0,0,0,0,0,0,0,0,Middle
3.8,Juniper Networks,Sunnyvale,1996,28,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),NA,105000,167000,136000.0,Cupertino,0,Data scientist,Senior,1,1,0,0,1,1,0,0,Corporate
2.7,Hexagon US Federal,Chantilly,2010,14,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,NA,105000,167000,136000.0,Lexington Park,0,Data scientist,NA,0,1,0,0,1,0,0,0,Middle
4.0,Comtech Global Inc,Columbus,0,0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),NA,105000,167000,136000.0,Washington,0,Data scientist,NA,1,0,1,1,1,1,1,1,Middle
0.0,Berico Technologies,NA,0,0,NA,NA,NA,NA,NA,105000,167000,136000.0,Fort Belvoir,0,Data scientist,NA,0,1,0,0,1,0,0,0,NA
0.0,Kehe Food Distributors,NA,0,0,NA,NA,NA,NA,NA,105000,167000,136000.0,Naperville,0,Data scientist,NA,1,1,1,1,1,1,1,1,NA
3.8,"Aveshka, Inc.",Arlington,2010,14,Company - Public,IT Services,Information Technology,$10 to $25 million (USD),NA,105000,167000,136000.0,Washington,0,Data scientist,NA,1,1,1,0,0,1,0,0,Middle
3.2,Perspecta,Chantilly,2018,6,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,NA,105000,167000,136000.0,Adelphi,0,Data scientist,NA,1,0,0,0,0,0,1,0,Corporate
0.0,Pactera Edge,NA,0,0,NA,NA,NA,NA,NA,105000,167000,136000.0,Redmond,0,Data scientist,NA,1,0,1,0,0,0,0,0,NA
3.6,Qurate Retail Group,West Chester,0,0,Company - Public,Other Retail Stores,Retail,Unknown / Non-Applicable,NA,105000,167000,136000.0,West Chester,1,Data scientist,NA,1,1,1,1,0,0,0,0,Corporate
4.4,"SolutionIT, Inc.",Wilmington,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,105000,167000,136000.0,Edison,0,Data scientist,NA,0,0,0,0,0,0,0,0,Middle
4.1,A-Line Staffing Solutions,Utica,2004,20,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,NA,105000,167000,136000.0,Durham,0,Data scientist,NA,1,0,1,0,0,1,1,0,Middle
0.0,Clear Ridge Defense,Baltimore,0,0,Company - Private,NA,NA,Unknown / Non-Applicable,NA,105000,167000,136000.0,Quantico,0,Data scientist,NA,1,0,1,0,0,0,1,0,Small
3.8,"Criterion Systems, Inc.",Vienna,2005,19,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),NA,105000,167000,136000.0,Vienna,1,Data scientist,NA,1,1,1,0,0,0,0,0,Middle
4.0,Foundation Medicine,Cambridge,2010,14,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Genomic Health, Myriad Genetics, The Broad Institute",105000,167000,136000.0,Boston,0,Data scientist,NA,1,0,1,0,0,0,0,0,Corporate
3.6,TRANZACT,Fort Lee,1989,35,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,NA,105000,167000,136000.0,Fort Lee,1,Data scientist,NA,1,1,1,1,0,0,1,0,Corporate
0.0,JKGT,NA,0,0,NA,NA,NA,NA,NA,105000,167000,136000.0,San Francisco,0,Data scientist,NA,0,0,0,0,0,0,0,0,NA
0.0,AccessHope,NA,0,0,NA,NA,NA,NA,NA,105000,167000,136000.0,Irwindale,0,Data scientist,NA,1,1,1,1,0,0,1,0,NA
5.0,ChaTeck Incorporated,Santa Clara,0,0,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),NA,105000,167000,136000.0,San Francisco,0,Data scientist,NA,1,0,1,0,0,1,1,0,Small
2.7,1-800-Flowers,Carle Place,1976,48,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD),NA,105000,167000,136000.0,New York,0,Data scientist,NA,1,1,1,1,0,0,0,0,Corporate
